id,user_id,paper_id,comments,is_relevant,type
2840,1,1437,,,
2841,1,1438,,,
2842,1,1439,,,
2843,1,1440,,,
2844,1,1441,,,
2845,1,1442,,,
2846,1,1443,,,
2847,1,1444,,,
2848,1,1445,,,
2849,1,1446,,,
2850,1,1447,,,
2851,1,1448,,,
2852,1,1449,,,
2853,1,1450,,,
2854,1,1451,,,
2855,1,1452,,,
2856,1,1453,,,
2857,1,1454,,,
2858,1,1455,,,
2859,1,1456,,0,
2860,1,1457,,0,Survey
2861,1,1458,,,
2862,1,1459,,,
2863,1,1460,,,
2864,1,1461,,,
2865,1,1462,,,
2866,1,1463,,,
2867,1,1464,,,
2868,1,1465,,,
2869,1,1466,,,
2870,1,1467,,0,
2871,1,1468,,,
2872,1,1469,,,
2873,1,1470,,,
2874,1,1471,,,
2875,1,1472,,,
2876,1,1473,,,
2877,1,1474,,,
2878,1,1475,,,
2879,1,1477,,,
2880,1,1478,,,
2881,1,1479,,,
2882,1,1480,,,
2883,1,1481,,,
2884,1,1482,,,
2885,1,1483,,,
2886,1,1484,,,
2887,1,1485,,,
2888,1,1486,,,
2889,1,1488,,,
2890,1,1489,,,
2891,1,1490,,,
2892,1,1491,,,
2893,1,1492,,,
2894,1,1493,,,
2895,1,1494,,,
2896,1,1495,,,
2897,1,1496,,,
2898,1,1497,,,
2899,1,1498,,,
2900,1,1500,,,
2901,1,1501,,,
2902,1,1502,,,
2903,1,1503,,,
2904,1,1504,,,
2905,1,1505,,,
2906,1,1506,,,
2907,1,1507,,,
2908,1,1508,,,
2909,1,1509,,,
2910,1,1510,,,
2911,1,1511,,,
2912,1,1512,,,
2913,1,1513,,,
2914,1,1514,,,
2915,1,1515,,,
2916,1,1516,,,
2917,1,1517,,,
2918,1,1518,,,
2919,1,1519,,,
2920,1,1520,,,
2921,1,1521,,,
2922,1,1522,,,
2923,1,1523,,,
2924,1,1524,,,
2925,1,1525,,,
2926,1,1526,,,
2927,1,1527,,,
2928,1,1528,,,
2929,1,1529,,0,
2930,1,1530,,,
2931,1,1531,,,
2932,1,1532,,,
2933,1,1533,,,
2934,1,1534,,,
2935,1,1535,,,
2936,1,1536,,,
2937,1,1537,,,
2938,1,1538,,,
2939,1,1539,,,
2940,1,1540,,,
2941,1,1541,,,
2942,1,1542,,,
2943,1,1543,,,
2944,1,1544,,,
2945,1,1545,,,
2946,1,1546,,,
2947,1,1547,,,
2948,1,1548,,,
2949,1,1549,,,
2950,1,1550,,,
2951,1,1551,,,
2952,1,1552,,,
2953,1,1553,,,
2954,1,1554,,,
2955,1,1555,,,
2956,1,1556,,0,Survey
2957,1,1557,,,
