doi,url,title,abstract,published
,http://arxiv.org/pdf/2310.02368v1.pdf,"Reinforcement Learning from Automatic Feedback for High-Quality Unit
  Test Generation","Software testing is a crucial aspect of software development, and the
creation of high-quality tests that adhere to best practices is essential for
effective maintenance. Recently, Large Language Models (LLMs) have gained
popularity for code generation, including the automated creation of test cases.
However, these LLMs are often trained on vast amounts of publicly available
code, which may include test cases that do not adhere to best practices and may
even contain test smells (anti-patterns). To address this issue, we propose a
novel technique called Reinforcement Learning from Static Quality Metrics
(RLSQM). To begin, we analyze the anti-patterns generated by the LLM and show
that LLMs can generate undesirable test smells. Thus, we train specific reward
models for each static quality metric, then utilize Proximal Policy
Optimization (PPO) to train models for optimizing a single quality metric at a
time. Furthermore, we amalgamate these rewards into a unified reward model
aimed at capturing different best practices and quality aspects of tests. By
comparing RL-trained models with those trained using supervised learning, we
provide insights into how reliably utilize RL to improve test generation
quality and into the effects of various training strategies. Our experimental
results demonstrate that the RL-optimized model consistently generated
high-quality test cases compared to the base LLM, improving the model by up to
21%, and successfully generates nearly 100% syntactically correct code. RLSQM
also outperformed GPT-4 on four out of seven metrics. This represents a
significant step towards enhancing the overall efficiency and reliability of
software testing through Reinforcement Learning and static quality metrics. Our
data are available at this link: https://figshare.com/s/ded476c8d4c221222849.",2023-10-03T18:48:31Z
,http://arxiv.org/pdf/2405.15512v1.pdf,ChatGPT Code Detection: Techniques for Uncovering the Source of Code,"In recent times, large language models (LLMs) have made significant strides
in generating computer code, blurring the lines between code created by humans
and code produced by artificial intelligence (AI). As these technologies evolve
rapidly, it is crucial to explore how they influence code generation,
especially given the risk of misuse in areas like higher education. This paper
explores this issue by using advanced classification techniques to
differentiate between code written by humans and that generated by ChatGPT, a
type of LLM. We employ a new approach that combines powerful embedding features
(black-box) with supervised learning algorithms - including Deep Neural
Networks, Random Forests, and Extreme Gradient Boosting - to achieve this
differentiation with an impressive accuracy of 98%. For the successful
combinations, we also examine their model calibration, showing that some of the
models are extremely well calibrated. Additionally, we present white-box
features and an interpretable Bayes classifier to elucidate critical
differences between the code sources, enhancing the explainability and
transparency of our approach. Both approaches work well but provide at most
85-88% accuracy. We also show that untrained humans solve the same task not
better than random guessing. This study is crucial in understanding and
mitigating the potential risks associated with using AI in code generation,
particularly in the context of higher education, software development, and
competitive programming.",2024-05-24T12:56:18Z
10.1145/3639474.3640058,http://arxiv.org/pdf/2404.11734v1.pdf,"Let's Ask AI About Their Programs: Exploring ChatGPT's Answers To
  Program Comprehension Questions","Recent research has explored the creation of questions from code submitted by
students. These Questions about Learners' Code (QLCs) are created through
program analysis, exploring execution paths, and then creating code
comprehension questions from these paths and the broader code structure.
Responding to the questions requires reading and tracing the code, which is
known to support students' learning. At the same time, computing education
researchers have witnessed the emergence of Large Language Models (LLMs) that
have taken the community by storm. Researchers have demonstrated the
applicability of these models especially in the introductory programming
context, outlining their performance in solving introductory programming
problems and their utility in creating new learning resources. In this work, we
explore the capability of the state-of-the-art LLMs (GPT-3.5 and GPT-4) in
answering QLCs that are generated from code that the LLMs have created. Our
results show that although the state-of-the-art LLMs can create programs and
trace program execution when prompted, they easily succumb to similar errors
that have previously been recorded for novice programmers. These results
demonstrate the fallibility of these models and perhaps dampen the expectations
fueled by the recent LLM hype. At the same time, we also highlight future
research possibilities such as using LLMs to mimic students as their behavior
can indeed be similar for some specific tasks.",2024-04-17T20:37:00Z
,http://arxiv.org/pdf/2403.09740v1.pdf,Teaching Machines to Code: Smart Contract Translation with LLMs,"The advent of large language models (LLMs) has marked a significant milestone
in the realm of artificial intelligence, with their capabilities often matching
or surpassing human expertise in various domains. Among these achievements,
their adeptness in translation tasks stands out, closely mimicking the
intricate and preliminary processes undertaken by human translators to ensure
the fidelity and quality of the translated content. Despite the advancements in
utilizing LLMs for translating programming code across different languages, the
domain of smart contract translation, particularly into languages not
previously encountered by the LLM, remains largely unexplored. In our research,
we present a pioneering approach, SolMover, which harnesses the synergy of two
distinct LLMs within a unified framework. This framework is designed to grasp
coding principles and apply this understanding to the translation of code into
an unfamiliar language. Our study delves into the capacity of LLMs to mimic
human learning processes, offering an in-depth evaluation of our methodology
for converting smart contracts written in Solidity to Move, a language with
limited resources. The framework employs one LLM to decipher coding conventions
for the new language, creating a blueprint for the second LLM, which, lacking
planning abilities, possesses coding expertise. The empirical evidence from our
experiments suggests that SolMover substantially enhances performance compared
to gpt-3.5-turbo-1106, and achieves superior results over competitors such as
Palm2 and Mixtral-8x7B-Instruct. Additionally, our analysis highlights the
efficacy of our bug mitigation strategy in elevating code quality across all
models, even outside the SolMover framework.",2024-03-13T18:55:20Z
,http://arxiv.org/pdf/2402.15938v3.pdf,"Generalization or Memorization: Data Contamination and Trustworthy
  Evaluation for Large Language Models","Recent statements about the impressive capabilities of large language models
(LLMs) are usually supported by evaluating on open-access benchmarks.
Considering the vast size and wide-ranging sources of LLMs' training data, it
could explicitly or implicitly include test data, leading to LLMs being more
susceptible to data contamination. However, due to the opacity of training
data, the black-box access of models, and the rapid growth of synthetic
training data, detecting and mitigating data contamination for LLMs faces
significant challenges. In this paper, we propose CDD, which stands for
Contamination Detection via output Distribution for LLMs. CDD necessitates only
the sampled texts to detect data contamination, by identifying the peakedness
of LLM's output distribution. To mitigate the impact of data contamination in
evaluation, we also present TED: Trustworthy Evaluation via output
Distribution, based on the correction of LLM's output distribution. To
facilitate this study, we introduce two benchmarks, i.e., DetCon and ComiEval,
for data contamination detection and contamination mitigation evaluation tasks.
Extensive experimental results show that CDD achieves the average relative
improvements of 21.8\%-30.2\% over other contamination detection approaches in
terms of Accuracy, F1 Score, and AUC metrics, and can effectively detect
implicit contamination. TED substantially mitigates performance improvements up
to 66.9\% attributed to data contamination across various contamination setups.
In real-world applications, we reveal that ChatGPT exhibits a high potential to
suffer from data contamination on HumanEval benchmark.",2024-02-24T23:54:41Z
,http://arxiv.org/pdf/2310.03094v3.pdf,"Large Language Model Cascades with Mixture of Thoughts Representations
  for Cost-efficient Reasoning","Large language models (LLMs) such as GPT-4 have exhibited remarkable
performance in a variety of tasks, but this strong performance often comes with
the high expense of using paid API services. In this paper, we are motivated to
study building an LLM cascade to save the cost of using LLMs, particularly for
performing reasoning (e.g., mathematical, causal) tasks. Our cascade pipeline
follows the intuition that simpler questions can be addressed by a weaker but
more affordable LLM, whereas only the challenging questions necessitate the
stronger and more expensive LLM. To realize this decision-making, we consider
the ""answer consistency"" of the weaker LLM as a signal of the question
difficulty and propose several methods for the answer sampling and consistency
checking, including one leveraging a mixture of two thought representations
(i.e., Chain-of-Thought and Program-of-Thought). Through experiments on six
reasoning benchmark datasets, with GPT-3.5-turbo and GPT-4 being the weaker and
stronger LLMs, respectively, we demonstrate that our proposed LLM cascades can
achieve performance comparable to using solely the stronger LLM but require
only 40% of its cost.",2023-10-04T18:21:17Z
,http://arxiv.org/pdf/2303.10494v1.pdf,Revisiting the Plastic Surgery Hypothesis via Large Language Models,"Automated Program Repair (APR) aspires to automatically generate patches for
an input buggy program. Traditional APR tools typically focus on specific bug
types and fixes through the use of templates, heuristics, and formal
specifications. However, these techniques are limited in terms of the bug types
and patch variety they can produce. As such, researchers have designed various
learning-based APR tools with recent work focused on directly using Large
Language Models (LLMs) for APR. While LLM-based APR tools are able to achieve
state-of-the-art performance on many repair datasets, the LLMs used for direct
repair are not fully aware of the project-specific information such as unique
variable or method names.
  The plastic surgery hypothesis is a well-known insight for APR, which states
that the code ingredients to fix the bug usually already exist within the same
project. Traditional APR tools have largely leveraged the plastic surgery
hypothesis by designing manual or heuristic-based approaches to exploit such
existing code ingredients. However, as recent APR research starts focusing on
LLM-based approaches, the plastic surgery hypothesis has been largely ignored.
In this paper, we ask the following question: How useful is the plastic surgery
hypothesis in the era of LLMs? Interestingly, LLM-based APR presents a unique
opportunity to fully automate the plastic surgery hypothesis via fine-tuning
and prompting. To this end, we propose FitRepair, which combines the direct
usage of LLMs with two domain-specific fine-tuning strategies and one prompting
strategy for more powerful APR. Our experiments on the widely studied Defects4j
1.2 and 2.0 datasets show that FitRepair fixes 89 and 44 bugs (substantially
outperforming the best-performing baseline by 15 and 8), respectively,
demonstrating a promising future of the plastic surgery hypothesis in the era
of LLMs.",2023-03-18T20:33:46Z
,http://arxiv.org/pdf/2312.07343v2.pdf,"Can ChatGPT Play the Role of a Teaching Assistant in an Introductory
  Programming Course?","The emergence of Large language models (LLMs) is expected to have a major
impact on education. This paper explores the potential of using ChatGPT, an
LLM, as a virtual Teaching Assistant (TA) in an Introductory Programming
Course. We evaluate ChatGPT's capabilities by comparing its performance with
that of human TAs in some of the important TA functions. The TA functions which
we focus on include (1) grading student code submissions, and (2) providing
feedback to undergraduate students in an introductory programming course.
Firstly, we assess ChatGPT's proficiency in grading student code submissions
using a given grading rubric and compare its performance with the grades
assigned by human TAs. Secondly, we analyze the quality and relevance of the
feedback provided by ChatGPT. This evaluation considers how well ChatGPT
addresses mistakes and offers suggestions for improvement in student solutions
from both code correctness and code quality perspectives. We conclude with a
discussion on the implications of integrating ChatGPT into computing education
for automated grading, personalized learning experiences, and instructional
support.",2023-12-12T15:06:44Z
,http://arxiv.org/pdf/2404.08850v2.pdf,"Assessing Economic Viability: A Comparative Analysis of Total Cost of
  Ownership for Domain-Adapted Large Language Models versus State-of-the-art
  Counterparts in Chip Design Coding Assistance","This paper presents a comparative analysis of total cost of ownership (TCO)
and performance between domain-adapted large language models (LLM) and
state-of-the-art (SoTA) LLMs , with a particular emphasis on tasks related to
coding assistance for chip design. We examine the TCO and performance metrics
of a domain-adaptive LLM, ChipNeMo, against two leading LLMs, Claude 3 Opus and
ChatGPT-4 Turbo, to assess their efficacy in chip design coding generation.
Through a detailed evaluation of the accuracy of the model, training
methodologies, and operational expenditures, this study aims to provide
stakeholders with critical information to select the most economically viable
and performance-efficient solutions for their specific needs. Our results
underscore the benefits of employing domain-adapted models, such as ChipNeMo,
that demonstrate improved performance at significantly reduced costs compared
to their general-purpose counterparts. In particular, we reveal the potential
of domain-adapted LLMs to decrease TCO by approximately 90%-95%, with the cost
advantages becoming increasingly evident as the deployment scale expands. With
expansion of deployment, the cost benefits of ChipNeMo become more pronounced,
making domain-adaptive LLMs an attractive option for organizations with
substantial coding needs supported by LLMs",2024-04-12T23:37:56Z
,http://arxiv.org/pdf/2401.10364v1.pdf,"Using LLM such as ChatGPT for Designing and Implementing a RISC
  Processor: Execution,Challenges and Limitations","This paper discusses the feasibility of using Large Language Models LLM for
code generation with a particular application in designing an RISC. The paper
also reviews the associated steps such as parsing, tokenization, encoding,
attention mechanism, sampling the tokens and iterations during code generation.
The generated code for the RISC components is verified through testbenches and
hardware implementation on a FPGA board. Four metric parameters Correct output
on the first iteration, Number of errors embedded in the code, Number of trials
required to achieve the code and Failure to generate the code after three
iterations, are used to compare the efficiency of using LLM in programming. In
all the cases, the generated code had significant errors and human intervention
was always required to fix the bugs. LLM can therefore be used to complement a
programmer code design.",2024-01-18T20:14:10Z
10.1145/3643796.3648451,http://arxiv.org/pdf/2402.11635v1.pdf,Tool-Augmented LLMs as a Universal Interface for IDEs,"Modern-day Integrated Development Environments (IDEs) have come a long way
from the early text editing utilities to the complex programs encompassing
thousands of functions to help developers. However, with the increasing number
of efficiency-enhancing tools incorporated, IDEs gradually became sophisticated
software with a steep learning curve. The rise of the Large Language Models
(LLMs) capable of both natural language dialogue and code generation leads to a
discourse on the obsolescence of the concept of IDE. In this work, we offer a
view on the place of the LLMs in the IDEs as the universal interface wrapping
the IDE facilities. We envision a model that is able to perform complex actions
involving multiple IDE features upon user command, stripping the user
experience of the tedious work involved in searching through options and
actions. For the practical part of the work, we engage with the works exploring
the ability of LLMs to call for external tools to expedite a given task
execution. We showcase a proof-of-concept of such a tool.",2024-02-18T16:32:28Z
,http://arxiv.org/pdf/2403.16218v1.pdf,CoverUp: Coverage-Guided LLM-Based Test Generation,"This paper presents CoverUp, a novel system that drives the generation of
high-coverage Python regression tests via a combination of coverage analysis
and large-language models (LLMs). CoverUp iteratively improves coverage,
interleaving coverage analysis with dialogs with the LLM to focus its attention
on as yet uncovered lines and branches. The resulting test suites significantly
improve coverage over the current state of the art: compared to CodaMosa, a
hybrid LLM / search-based software testing system, CoverUp substantially
improves coverage across the board. On a per-module basis, CoverUp achieves
median line coverage of 81% (vs. 62%), branch coverage of 53% (vs. 35%) and
line+branch coverage of 78% (vs. 55%). We show that CoverUp's iterative,
coverage-guided approach is crucial to its effectiveness, contributing to
nearly half of its successes.",2024-03-24T16:18:27Z
,http://arxiv.org/pdf/2306.00108v2.pdf,"Better patching using LLM prompting, via Self-Consistency","Large Language models (LLMs) can be induced to solve non-trivial problems
with ""few-shot"" prompts including illustrative problem-solution examples. Now
if the few-shots also include ""chain of thought"" (CoT) explanations, which are
of the form problem-explanation-solution, LLMs will generate a ""explained""
solution, and perform even better. Recently an exciting, substantially better
technique, self-consistency [1] (S-C) has emerged, based on the intuition that
there are many plausible explanations for the right solution; when the LLM is
sampled repeatedly to generate a pool of explanation-solution pairs, for a
given problem, the most frequently occurring solutions in the pool (ignoring
the explanations) tend to be even more likely to be correct! Unfortunately, the
use of this highly-performant S-C (or even CoT) approach in software
engineering settings is hampered by the lack of explanations; most software
datasets lack explanations. In this paper, we describe an application of the
S-C approach to program repair, using the commit log on the fix as the
explanation, only in the illustrative few-shots. We achieve state-of-the art
results, beating previous approaches to prompting-based program repair, on the
MODIT dataset; we also find evidence suggesting that the correct commit
messages are helping the LLM learn to produce better patches.",2023-05-31T18:28:46Z
,http://arxiv.org/pdf/2401.15940v3.pdf,Knowledge-Aware Code Generation with Large Language Models,"Large Language Models (LLMs) perform well on basic programming problems.
However, they encounter challenges when dealing with complex tasks involving
the use of diverse algorithmic and data structure skills, particularly
programming competition-level problems. Notably, ChatGPT exhibits proficient
performance on problems it has encountered during its pre-training phase, but
this performance deteriorates when faced with novel problems. Consequently,
enhancing the ability of LLMs to address unfamiliar problems has emerged as a
pivotal research focus. The problem-solving process of LLMs mirrors human
programmers' approach to a certain extent. When confronted with new programming
tasks, human programmers engage in task planning and code writing with the
previously acquired knowledge about algorithms and data structures. Despite
having learned such knowledge, LLMs struggle to effectively apply it when faced
with specific new problems. To address this issue, we constructed a novel
dataset, CodeF, which contains a portion of programming problems that ChatGPT
has not previously encountered. Furthermore, we developed a Knowledge Library
tailored for Python programming contest problems and introduced the concept of
Knowledge-Aware Code Generation (KareCoder). KareCoder bolsters the models'
understanding and problem-solving capabilities by integrating prompt and
knowledge from the library into the LLMs' code generation reasoning process,
especially on Pass@1 metrics. Upon testing on the CodeF and APPS datasets,
KareCoder demonstrated outstanding performance in handling novel problems
previously unencountered by LLMs. In contrast with the code directly generated
by ChatGPT, KareCoder achieved a relative improvement of 23.3% on the Pass@1
metric on the CodeF post2021-9 dataset. Additionally, it performs well compared
to other methods when dealing with problems that LLMs have previously
encountered.",2024-01-29T08:01:22Z
,http://arxiv.org/pdf/2309.14345v3.pdf,Bias Testing and Mitigation in LLM-based Code Generation,"Utilizing state-of-the-art Large Language Models (LLMs), automatic code
generation models play a pivotal role in enhancing the productivity of software
development procedures. As the adoption of LLMs becomes more widespread in
software coding ecosystems, a pressing issue has emerged: does the generated
code contain social bias and unfairness, such as those related to age, gender,
and race? This issue concerns the integrity, fairness, and ethical foundation
of software applications that depend on the code generated by these models, yet
is under-explored in the literature. This paper presents a novel bias testing
framework that is specifically designed for code generation tasks. Based on
this framework, we conduct an extensive evaluation of the bias in code
generated by five state-of-the-art LLMs. Our findings reveal that 20.29% to
44.93% code functions generated by the models under study are biased when
handling bias sensitive tasks (i.e., tasks that involve sensitive attributes
such as age and gender). This indicates that the existing LLMs can be unfair in
code generation, posing risks of unintended and harmful software behaviors. To
mitigate bias for code generation models, we evaluate five bias mitigation
prompt strategies, i.e., utilizing bias testing results to refine the code
(zero-shot), one-, few-shot, and two Chain-of-Thought (CoT) prompts. Our
evaluation results illustrate that these strategies are all effective in
mitigating bias. Overall, one-shot and few-shot learning are the two most
effective. For GPT-4, 80% to 90% code bias can be removed with one-shot
learning.",2023-09-03T07:14:49Z
10.1145/3613905.3650937,http://arxiv.org/pdf/2404.02213v1.pdf,"Exploring How Multiple Levels of GPT-Generated Programming Hints Support
  or Disappoint Novices","Recent studies have integrated large language models (LLMs) into diverse
educational contexts, including providing adaptive programming hints, a type of
feedback focuses on helping students move forward during problem-solving.
However, most existing LLM-based hint systems are limited to one single hint
type. To investigate whether and how different levels of hints can support
students' problem-solving and learning, we conducted a think-aloud study with
12 novices using the LLM Hint Factory, a system providing four levels of hints
from general natural language guidance to concrete code assistance, varying in
format and granularity. We discovered that high-level natural language hints
alone can be helpless or even misleading, especially when addressing next-step
or syntax-related help requests. Adding lower-level hints, like code examples
with in-line comments, can better support students. The findings open up future
work on customizing help responses from content, format, and granularity levels
to accurately identify and meet students' learning needs.",2024-04-02T18:05:26Z
,http://arxiv.org/pdf/2406.13161v1.pdf,"APPL: A Prompt Programming Language for Harmonious Integration of
  Programs and Large Language Model Prompts","Large Language Models (LLMs) have become increasingly capable of handling
diverse tasks with the aid of well-crafted prompts and integration of external
tools, but as task complexity rises, the workflow involving LLMs can be
complicated and thus challenging to implement and maintain. To address this
challenge, we propose APPL, A Prompt Programming Language that acts as a bridge
between computer programs and LLMs, allowing seamless embedding of prompts into
Python functions, and vice versa. APPL provides an intuitive and Python-native
syntax, an efficient parallelized runtime with asynchronous semantics, and a
tracing module supporting effective failure diagnosis and replaying without
extra costs. We demonstrate that APPL programs are intuitive, concise, and
efficient through three representative scenarios: Chain-of-Thought with
self-consistency (CoT-SC), ReAct tool use agent, and multi-agent chat.
Experiments on three parallelizable workflows further show that APPL can
effectively parallelize independent LLM calls, with a significant speedup ratio
that almost matches the estimation.",2024-06-19T02:29:59Z
,http://arxiv.org/pdf/2404.01754v1.pdf,"Peer-aided Repairer: Empowering Large Language Models to Repair Advanced
  Student Assignments","Automated generation of feedback on programming assignments holds significant
benefits for programming education, especially when it comes to advanced
assignments. Automated Program Repair techniques, especially Large Language
Model based approaches, have gained notable recognition for their potential to
fix introductory assignments. However, the programs used for evaluation are
relatively simple. It remains unclear how existing approaches perform in
repairing programs from higher-level programming courses. To address these
limitations, we curate a new advanced student assignment dataset named
Defects4DS from a higher-level programming course. Subsequently, we identify
the challenges related to fixing bugs in advanced assignments. Based on the
analysis, we develop a framework called PaR that is powered by the LLM. PaR
works in three phases: Peer Solution Selection, Multi-Source Prompt Generation,
and Program Repair. Peer Solution Selection identifies the closely related peer
programs based on lexical, semantic, and syntactic criteria. Then Multi-Source
Prompt Generation adeptly combines multiple sources of information to create a
comprehensive and informative prompt for the last Program Repair stage. The
evaluation on Defects4DS and another well-investigated ITSP dataset reveals
that PaR achieves a new state-of-the-art performance, demonstrating impressive
improvements of 19.94% and 15.2% in repair rate compared to prior
state-of-the-art LLM- and symbolic-based approaches, respectively",2024-04-02T09:12:21Z
,http://arxiv.org/pdf/2304.03816v1.pdf,"Towards Generating Functionally Correct Code Edits from Natural Language
  Issue Descriptions","Large language models (LLMs), such as OpenAI's Codex, have demonstrated their
potential to generate code from natural language descriptions across a wide
range of programming tasks. Several benchmarks have recently emerged to
evaluate the ability of LLMs to generate functionally correct code from natural
language intent with respect to a set of hidden test cases. This has enabled
the research community to identify significant and reproducible advancements in
LLM capabilities. However, there is currently a lack of benchmark datasets for
assessing the ability of LLMs to generate functionally correct code edits based
on natural language descriptions of intended changes. This paper aims to
address this gap by motivating the problem NL2Fix of translating natural
language descriptions of code changes (namely bug fixes described in Issue
reports in repositories) into correct code fixes. To this end, we introduce
Defects4J-NL2Fix, a dataset of 283 Java programs from the popular Defects4J
dataset augmented with high-level descriptions of bug fixes, and empirically
evaluate the performance of several state-of-the-art LLMs for the this task.
Results show that these LLMS together are capable of generating plausible fixes
for 64.6% of the bugs, and the best LLM-based technique can achieve up to
21.20% top-1 and 35.68% top-5 accuracy on this benchmark.",2023-04-07T18:58:33Z
,http://arxiv.org/pdf/2302.08468v3.pdf,LEVER: Learning to Verify Language-to-Code Generation with Execution,"The advent of large language models trained on code (code LLMs) has led to
significant progress in language-to-code generation. State-of-the-art
approaches in this area combine LLM decoding with sample pruning and reranking
using test cases or heuristics based on the execution results. However, it is
challenging to obtain test cases for many real-world language-to-code
applications, and heuristics cannot well capture the semantic features of the
execution results, such as data type and value range, which often indicates the
correctness of the program. In this work, we propose LEVER, a simple approach
to improve language-to-code generation by learning to verify the generated
programs with their execution results. Specifically, we train verifiers to
determine whether a program sampled from the LLMs is correct or not based on
the natural language input, the program itself and its execution results. The
sampled programs are reranked by combining the verification score with the LLM
generation probability, and marginalizing over programs with the same execution
results. On four datasets across the domains of table QA, math QA and basic
Python programming, LEVER consistently improves over the base code LLMs(4.6% to
10.9% with code-davinci-002) and achieves new state-of-the-art results on all
of them.",2023-02-16T18:23:22Z
,http://arxiv.org/pdf/2404.18400v2.pdf,"LLM-SR: Scientific Equation Discovery via Programming with Large
  Language Models","Mathematical equations have been unreasonably effective in describing complex
natural phenomena across various scientific disciplines. However, discovering
such insightful equations from data presents significant challenges due to the
necessity of navigating extremely high-dimensional combinatorial and nonlinear
hypothesis spaces. Traditional methods of equation discovery, commonly known as
symbolic regression, largely focus on extracting equations from data alone,
often neglecting the rich domain-specific prior knowledge that scientists
typically depend on. To bridge this gap, we introduce LLM-SR, a novel approach
that leverages the extensive scientific knowledge and robust code generation
capabilities of Large Language Models (LLMs) to discover scientific equations
from data in an efficient manner. Specifically, LLM-SR treats equations as
programs with mathematical operators and combines LLMs' scientific priors with
evolutionary search over equation programs. The LLM iteratively proposes new
equation skeleton hypotheses, drawing from its physical understanding, which
are then optimized against data to estimate skeleton parameters. We demonstrate
LLM-SR's effectiveness across three diverse scientific domains, where it
discovers physically accurate equations that provide significantly better fits
to in-domain and out-of-domain data compared to the well-established symbolic
regression baselines. Incorporating scientific prior knowledge also enables
LLM-SR to search the equation space more efficiently than baselines. Code is
available at: https://github.com/deep-symbolic-mathematics/LLM-SR",2024-04-29T03:30:06Z
,http://arxiv.org/pdf/2402.08073v2.pdf,Grounding Data Science Code Generation with Input-Output Specifications,"Large language models (LLMs) have recently demonstrated a remarkable ability
to generate code from natural language (NL) prompts. However, in the real
world, NL is often too ambiguous to capture the true intent behind programming
problems, requiring additional input-output (I/O) specifications.
Unfortunately, LLMs can have difficulty aligning their outputs with both the NL
prompt and the I/O specification. In this paper, we give a way to mitigate this
issue in the context of data science programming, where tasks require explicit
I/O specifications for clarity. Specifically, we propose GIFT4Code, a novel
approach for the instruction fine-tuning of LLMs with respect to I/O
specifications. Our method leverages synthetic data produced by the LLM itself
and utilizes execution-derived feedback as a key learning signal. This
feedback, in the form of program I/O specifications, is provided to the LLM to
facilitate instruction fine-tuning. We evaluated our approach on two
challenging data science benchmarks, Arcade and DS-1000. The results
demonstrate a significant improvement in the LLM's ability to generate code
that is not only executable but also accurately aligned with user
specifications, substantially improving the quality of code generation for
complex data science tasks.",2024-02-12T21:32:49Z
,http://arxiv.org/pdf/2309.06236v1.pdf,"The first step is the hardest: Pitfalls of Representing and Tokenizing
  Temporal Data for Large Language Models","Large Language Models (LLMs) have demonstrated remarkable generalization
across diverse tasks, leading individuals to increasingly use them as personal
assistants and universal computing engines. Nevertheless, a notable obstacle
emerges when feeding numerical/temporal data into these models, such as data
sourced from wearables or electronic health records. LLMs employ tokenizers in
their input that break down text into smaller units. However, tokenizers are
not designed to represent numerical values and might struggle to understand
repetitive patterns and context, treating consecutive values as separate tokens
and disregarding their temporal relationships. Here, we discuss recent works
that employ LLMs for human-centric tasks such as in mobile health sensing and
present a case study showing that popular LLMs tokenize temporal data
incorrectly. To address that, we highlight potential solutions such as prompt
tuning with lightweight embedding layers as well as multimodal adapters, that
can help bridge this ""modality gap"". While the capability of language models to
generalize to other modalities with minimal or no finetuning is exciting, this
paper underscores the fact that their outputs cannot be meaningful if they
stumble over input nuances.",2023-09-12T13:51:29Z
,http://arxiv.org/pdf/2402.09649v1.pdf,ProtChatGPT: Towards Understanding Proteins with Large Language Models,"Protein research is crucial in various fundamental disciplines, but
understanding their intricate structure-function relationships remains
challenging. Recent Large Language Models (LLMs) have made significant strides
in comprehending task-specific knowledge, suggesting the potential for
ChatGPT-like systems specialized in protein to facilitate basic research. In
this work, we introduce ProtChatGPT, which aims at learning and understanding
protein structures via natural languages. ProtChatGPT enables users to upload
proteins, ask questions, and engage in interactive conversations to produce
comprehensive answers. The system comprises protein encoders, a
Protein-Language Pertaining Transformer (PLP-former), a projection adapter, and
an LLM. The protein first undergoes protein encoders and PLP-former to produce
protein embeddings, which are then projected by the adapter to conform with the
LLM. The LLM finally combines user questions with projected embeddings to
generate informative answers. Experiments show that ProtChatGPT can produce
promising responses to proteins and their corresponding questions. We hope that
ProtChatGPT could form the basis for further exploration and application in
protein research. Code and our pre-trained model will be publicly available.",2024-02-15T01:22:30Z
,http://arxiv.org/pdf/2406.11930v1.pdf,A Critical Study of What Code-LLMs (Do Not) Learn,"Large Language Models trained on code corpora (code-LLMs) have demonstrated
impressive performance in various coding assistance tasks. However, despite
their increased size and training dataset, code-LLMs still have limitations
such as suggesting codes with syntactic errors, variable misuse etc. Some
studies argue that code-LLMs perform well on coding tasks because they use
self-attention and hidden representations to encode relations among input
tokens. However, previous works have not studied what code properties are not
encoded by code-LLMs. In this paper, we conduct a fine-grained analysis of
attention maps and hidden representations of code-LLMs. Our study indicates
that code-LLMs only encode relations among specific subsets of input tokens.
Specifically, by categorizing input tokens into syntactic tokens and
identifiers, we found that models encode relations among syntactic tokens and
among identifiers, but they fail to encode relations between syntactic tokens
and identifiers. We also found that fine-tuned models encode these relations
poorly compared to their pre-trained counterparts. Additionally, larger models
with billions of parameters encode significantly less information about code
than models with only a few hundred million parameters.",2024-06-17T13:11:17Z
,http://arxiv.org/pdf/2403.00046v2.pdf,"SEED: Customize Large Language Models with Sample-Efficient Adaptation
  for Code Generation","Although Large Language Models (LLMs) have made significant progress in code
generation, they still struggle with code generation tasks in specific
scenarios. These scenarios usually necessitate the adaptation of LLMs to
fulfill specific needs, but the limited training samples available in practice
lead to poor code generation performance. Therefore, how to effectively adapt
LLMs to new scenarios with few training samples is a major challenge for
current code generation. In this paper, we propose a novel adaptation approach
named SEED, which stands for Sample-Efficient adaptation with Error-Driven
learning for code generation. SEED leverages the errors made by LLMs as
learning opportunities, using error revision to overcome its own shortcomings,
thus achieving efficient learning. Specifically, SEED involves identifying
error code generated by LLMs, employing Self-revise for code revision,
optimizing the model with revised code, and iteratively adapting the process
for continuous improvement. Experimental results show that, compared to other
mainstream fine-tuning approaches, SEED achieves superior performance with few
training samples, showing an average relative improvement of 54.7% in Pass@1 on
multiple code generation benchmarks. We also validate the effectiveness of
Self-revise, which generates revised code that optimizes the model more
efficiently compared to the code samples from datasets. Moreover, SEED
consistently demonstrates strong performance across various LLMs, underscoring
its generalizability.",2024-02-29T16:09:02Z
